instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
cknd__stackprinter.219fcc52.combine_file__f7lheywo,swesmith/cknd__stackprinter.219fcc52,shard-4,0,0.0,0,330030716,completed,True,29835,82,40,384867,5354,390221,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-4/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.combine_file__f7lheywo/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-4/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.combine_file__f7lheywo/cknd__stackprinter.219fcc52.combine_file__f7lheywo/cknd__stackprinter.219fcc52.combine_file__f7lheywo.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/cknd__stackprinter.219fcc52.combine_file__f7lheywo/report.json
cknd__stackprinter.219fcc52.func_basic__c0rb6ipt,swesmith/cknd__stackprinter.219fcc52,shard-4,0,0.0,0,630417637,completed,True,39872,128,63,977527,9632,987159,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-4/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.func_basic__c0rb6ipt/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-4/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.func_basic__c0rb6ipt/cknd__stackprinter.219fcc52.func_basic__c0rb6ipt/cknd__stackprinter.219fcc52.func_basic__c0rb6ipt.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/cknd__stackprinter.219fcc52.func_basic__c0rb6ipt/report.json
cknd__stackprinter.219fcc52.func_pm_op_change__tn7sfw3j,swesmith/cknd__stackprinter.219fcc52,shard-7,0,0.0,0,1891433681,completed,True,26484,32,15,71110,1634,72744,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-7/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.func_pm_op_change__tn7sfw3j/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-7/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.func_pm_op_change__tn7sfw3j/cknd__stackprinter.219fcc52.func_pm_op_change__tn7sfw3j/cknd__stackprinter.219fcc52.func_pm_op_change__tn7sfw3j.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/cknd__stackprinter.219fcc52.func_pm_op_change__tn7sfw3j/report.json
cknd__stackprinter.219fcc52.func_pm_remove_assign__4haje54m,swesmith/cknd__stackprinter.219fcc52,shard-2,0,0.0,0,119289173,completed,True,28701,44,21,144468,4222,148690,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-2/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.func_pm_remove_assign__4haje54m/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-2/samples/sample-0/trajectories/cknd__stackprinter.219fcc52.func_pm_remove_assign__4haje54m/cknd__stackprinter.219fcc52.func_pm_remove_assign__4haje54m/cknd__stackprinter.219fcc52.func_pm_remove_assign__4haje54m.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/cknd__stackprinter.219fcc52.func_pm_remove_assign__4haje54m/report.json
dask__dask.5f61e423.combine_file__i5ajjdw1,swesmith/dask__dask.5f61e423,shard-3,0,0.0,0,271248583,completed,True,17914,154,76,1323309,12608,1335917,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.combine_file__i5ajjdw1/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.combine_file__i5ajjdw1/dask__dask.5f61e423.combine_file__i5ajjdw1/dask__dask.5f61e423.combine_file__i5ajjdw1.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.combine_file__i5ajjdw1/report.json
dask__dask.5f61e423.combine_file__pwm4mha7,swesmith/dask__dask.5f61e423,shard-7,0,0.0,0,1885852882,completed,True,16249,170,84,1231757,11420,1243177,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.combine_file__pwm4mha7/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.combine_file__pwm4mha7/dask__dask.5f61e423.combine_file__pwm4mha7/dask__dask.5f61e423.combine_file__pwm4mha7.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.combine_file__pwm4mha7/report.json
dask__dask.5f61e423.func_pm_op_swap__cpft68pb,swesmith/dask__dask.5f61e423,shard-4,0,0.0,0,2068528539,completed,True,15135,46,22,149679,4078,153757,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-4/samples/sample-0/trajectories/dask__dask.5f61e423.func_pm_op_swap__cpft68pb/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-4/samples/sample-0/trajectories/dask__dask.5f61e423.func_pm_op_swap__cpft68pb/dask__dask.5f61e423.func_pm_op_swap__cpft68pb/dask__dask.5f61e423.func_pm_op_swap__cpft68pb.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.func_pm_op_swap__cpft68pb/report.json
dask__dask.5f61e423.func_pm_remove_cond__3omkgmqu,swesmith/dask__dask.5f61e423,shard-0,0,0.0,0,166370733,completed,True,8886,44,21,108008,3315,111323,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.func_pm_remove_cond__3omkgmqu/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.func_pm_remove_cond__3omkgmqu/dask__dask.5f61e423.func_pm_remove_cond__3omkgmqu/dask__dask.5f61e423.func_pm_remove_cond__3omkgmqu.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.func_pm_remove_cond__3omkgmqu/report.json
dask__dask.5f61e423.func_pm_remove_cond__6ny4qzux,swesmith/dask__dask.5f61e423,shard-1,0,0.0,0,1515082044,completed,True,12123,34,16,74728,3526,78254,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-1/samples/sample-0/trajectories/dask__dask.5f61e423.func_pm_remove_cond__6ny4qzux/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-1/samples/sample-0/trajectories/dask__dask.5f61e423.func_pm_remove_cond__6ny4qzux/dask__dask.5f61e423.func_pm_remove_cond__6ny4qzux/dask__dask.5f61e423.func_pm_remove_cond__6ny4qzux.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.func_pm_remove_cond__6ny4qzux/report.json
dask__dask.5f61e423.lm_rewrite__byt48qkt,swesmith/dask__dask.5f61e423,shard-6,0,0.0,0,40255285,completed,True,25110,78,38,658612,8016,666628,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__byt48qkt/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__byt48qkt/dask__dask.5f61e423.lm_rewrite__byt48qkt/dask__dask.5f61e423.lm_rewrite__byt48qkt.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.lm_rewrite__byt48qkt/report.json
dask__dask.5f61e423.lm_rewrite__mkfjcfha,swesmith/dask__dask.5f61e423,shard-7,0,0.0,0,1051955977,completed,True,20094,66,32,353751,6223,359974,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__mkfjcfha/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-7/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__mkfjcfha/dask__dask.5f61e423.lm_rewrite__mkfjcfha/dask__dask.5f61e423.lm_rewrite__mkfjcfha.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.lm_rewrite__mkfjcfha/report.json
dask__dask.5f61e423.lm_rewrite__ubn1ccjs,swesmith/dask__dask.5f61e423,shard-2,0,0.0,0,11456980,completed,True,13303,36,17,108987,2886,111873,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-2/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__ubn1ccjs/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-2/samples/sample-0/trajectories/dask__dask.5f61e423.lm_rewrite__ubn1ccjs/dask__dask.5f61e423.lm_rewrite__ubn1ccjs/dask__dask.5f61e423.lm_rewrite__ubn1ccjs.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.lm_rewrite__ubn1ccjs/report.json
dask__dask.5f61e423.pr_10280,swesmith/dask__dask.5f61e423,shard-0,0,0.0,0,1174457906,completed,True,54159,128,63,1060853,9338,1070191,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10280/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-0/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10280/dask__dask.5f61e423.pr_10280/dask__dask.5f61e423.pr_10280.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.pr_10280/report.json
dask__dask.5f61e423.pr_10364,swesmith/dask__dask.5f61e423,shard-3,0,0.0,0,878588249,completed,True,13262,124,61,874179,6084,880263,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10364/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.pr_10364/dask__dask.5f61e423.pr_10364/dask__dask.5f61e423.pr_10364.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.pr_10364/report.json
dask__dask.5f61e423.pr_11233,swesmith/dask__dask.5f61e423,shard-3,0,0.0,0,1325789508,model_terminated,False,0,142,70,1122344,7028,1129372,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11233/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11233/dask__dask.5f61e423.pr_11233/dask__dask.5f61e423.pr_11233.traj.json,
dask__dask.5f61e423.pr_11367,swesmith/dask__dask.5f61e423,shard-6,0,0.0,0,85362256,completed,True,25513,130,64,1194208,12001,1206209,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11367/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/dask__dask.5f61e423.pr_11367/dask__dask.5f61e423.pr_11367/dask__dask.5f61e423.pr_11367.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.pr_11367/report.json
dask__dask.5f61e423.pr_9573,swesmith/dask__dask.5f61e423,shard-5,0,0.0,0,1365285358,completed,True,8859,36,17,82958,1607,84565,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-5/samples/sample-0/trajectories/dask__dask.5f61e423.pr_9573/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-5/samples/sample-0/trajectories/dask__dask.5f61e423.pr_9573/dask__dask.5f61e423.pr_9573/dask__dask.5f61e423.pr_9573.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/dask__dask.5f61e423.pr_9573/report.json
django-money__django-money.835c1ab8.combine_module__5y2t3cad,swesmith/django-money__django-money.835c1ab8,shard-6,0,0.0,0,713434514,model_terminated,False,0,132,65,1038613,18437,1057050,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__5y2t3cad/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__5y2t3cad/django-money__django-money.835c1ab8.combine_module__5y2t3cad/django-money__django-money.835c1ab8.combine_module__5y2t3cad.traj.json,
django-money__django-money.835c1ab8.combine_module__ldmvdwt0,swesmith/django-money__django-money.835c1ab8,shard-6,0,0.0,0,876419337,completed,True,16522,54,26,162856,4328,167184,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/django-money__django-money.835c1ab8.combine_module__ldmvdwt0.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/report.json
django-money__django-money.835c1ab8.combine_module__qxmcafpb,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,1773423160,completed,True,24348,68,33,284265,6463,290728,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__qxmcafpb/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__qxmcafpb/django-money__django-money.835c1ab8.combine_module__qxmcafpb/django-money__django-money.835c1ab8.combine_module__qxmcafpb.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__qxmcafpb/report.json
django-money__django-money.835c1ab8.func_basic__3fyzeymg,swesmith/django-money__django-money.835c1ab8,shard-6,0,0.0,0,1725000801,completed,True,20324,58,28,224968,5447,230415,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__3fyzeymg/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__3fyzeymg/django-money__django-money.835c1ab8.func_basic__3fyzeymg/django-money__django-money.835c1ab8.func_basic__3fyzeymg.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-completion-balanced/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__3fyzeymg/report.json
